"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SN52","SNOW","SNWD","SX52","TMAX","TMIN","TOBS","WESD"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-08-22","0.00","66","0.0","0.0","74","80","57","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-08-23","0.01","65","0.0","0.0","74","81","57","73",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-08-24","0.21","64","0.0","0.0","73","75","52","68",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-08-25","0.03","64","0.0","0.0","69","68","55","60",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-08-26","0.00","62","0.0","0.0","64","66","54","64",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-08-27","0.01","61","0.0","0.0","66","69","51","64",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-08-28","0.00","60","0.0","0.0","68","77","50","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-08-29","0.00","64","0.0","0.0","68","76","61","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-08-30","0.03","66","0.0","0.0","71","83","65","81",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-08-31","0.00","66","0.0","0.0","73","85","64","82",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-01","0.00","66","0.0","0.0","75","90","64","86",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-02","0.03","68","0.0","0.0","75","90","67","87",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-03","0.30","69","0.0","0.0","75","88","69","70",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-04","0.76","68","0.0","0.0","73","82","66","79",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-05","0.00","69","0.0","0.0","73","79","67","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-06","0.00","67","0.0","0.0","76","90","65","87",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-07","0.00","70","0.0","0.0","76","91","69","88",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-08","0.00","71","0.0","0.0","76","89","71","85",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-09","0.03","70","0.0","0.0","76","85","66","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-10","0.00","65","0.0","0.0","73","80","52","77",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-11","0.12","65","0.0","0.0","73","77","57","62",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-12","0.01","62","0.0","0.0","66","62","48","57",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-13","0.00","58","0.0","0.0","64","68","43","65",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-14","0.00","58","0.0","0.0","68","78","45","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-15","0.00","62","0.0","0.0","70","83","57","80",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-16","0.00","62","0.0","0.0","72","83","54","79",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-17","0.00","62","0.0","0.0","72","84","55","80",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-18","0.03","64","0.0","0.0","72","82","62","77",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-19","0.62","66","0.0","0.0","70","77","64","65",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-20","0.00","59","0.0","0.0","67","70","45","67",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-21","0.00","59","0.0","0.0","67","73","48","69",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-22","0.00","59","0.0","0.0","68","78","47","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-23","0.00","60","0.0","0.0","69","78","50","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-24","0.00","60","0.0","0.0","69","79","55","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-25","0.00","62","0.0","0.0","69","79","58","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-26","0.00","62","0.0","0.0","69","76","59","69",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-27","0.00","62","0.0","0.0","69","77","57","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-28","0.00","64","0.0","0.0","70","80","65","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-29","0.09","64","0.0","0.0","69","74","62","64",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-09-30","0.00","59","0.0","0.0","64","65","47","60",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-01","0.00","56","0.0","0.0","64","61","45","56",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-02","0.00","55","0.0","0.0","62","59","45","52",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-03","0.06","55","0.0","0.0","60","52","45","46",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-04","0.06","53","0.0","0.0","56","59","45","58",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-05","0.00","56","0.0","0.0","63","72","55","69",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-06","0.00","58","0.0","0.0","63","69","54","62",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-07","0.00","57","0.0","0.0","63","74","51","68",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-08","0.00","56","0.0","0.0","62","75","46","69",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-09","0.07","59","0.0","0.0","62","69","55","58",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-10","0.00","53","0.0","0.0","61","66","39","62",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-11","0.00","54","0.0","0.0","63","77","45","71",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-12","0.00","56","0.0","0.0","62","75","50","71",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-13","0.00","56","0.0","0.0","62","71","50","53",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-14","0.04","54","0.0","0.0","57","57","47","53",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-15","0.02","52","0.0","0.0","57","63","39","55",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-16","0.00","49","0.0","0.0","54","55","37","47",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-17","0.00","46","0.0","0.0","52","47","28","44",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-18","0.00","46","0.0","0.0","53","52","30","47",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-19","0.00","46","0.0","0.0","55","67","33","63",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-20","0.00","52","0.0","0.0","60","77","52","70",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-21","0.02","54","0.0","0.0","58","74","53","71",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-22","0.00","55","0.0","0.0","59","71","55","60",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-23","0.00","50","0.0","0.0","59","60","41","53",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-24","0.50","52","0.0","0.0","56","68","49","63",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-25","0.02","52","0.0","0.0","56","63","42","56",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-26","0.00","49","0.0","0.0","57","61","37","54",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-27","0.00","50","0.0","0.0","55","58","43","52",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-28","1.18","50","0.0","0.0","52","61","48","60",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-29","0.09","48","0.0","0.0","53","60","36","43",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-30","0.02","48","0.0","0.0","48","50","38","48",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-10-31","0.02","48","0.0","0.0","48","48","39","46",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-01","0.11","48","0.0","0.0","53","65","46","55",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-02","0.00","48","0.0","0.0","54","71","38","62",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-03","0.00","49","0.0","0.0","57","77","47","63",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-04","0.00","50","0.0","0.0","58","77","45","68",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-05","0.00","53","0.0","0.0","57","73","55","67",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-06","0.22","55","0.0","0.0","57","67","49","49",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-07","0.01","51","0.0","0.0","55","53","42","43",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-08","0.00","46","0.0","0.0","51","52","30","44",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-09","0.00","45","0.0","0.0","51","56","30","47",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-10","0.36","47","0.0","0.0","49","47","42","45",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-11","0.00","45","0.0","0.0","49","56","34","50",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-12","0.20","47","0.0","0.0","49","53","45","45",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-13","0.10","45","0.0","0.0","48","45","37","38",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-14","0.00","44","0.0","0.0","47","51","33","45",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-15","0.00","44","0.0","0.0","51","67","36","57",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-16","0.00","44","0.0","0.0","49","62","35","53",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-17","0.00","46","0.0","0.0","48","60","43","57",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-18","0.14","48","0.0","0.0","48","62","56","58",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-19","0.06","48","0.0","0.0","49","59","44","44",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-20","0.00","42","0.0","0.0","48","46","30","40",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-21","0.77","42","9.1","9.0","45","40","30","30",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-22","0.11","40","1.6","7.0","43","33","22","26",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-23","0.00","38","0.1","6.0","40","31","19","31","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-24","0.00","38","0.0","4.0","39","44","22","35",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-25","0.00","38","0.0","1.0","41","53","31","48",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-26","0.11","41","0.0","0.0","44","60","43","55",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-27","0.28","44","0.0","0.0","45","58","38","38",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-28","0.23","41","0.0","0.0","44","38","32","32",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-29","0.00","37","0.0","0.0","41","39","21","32",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-11-30","0.00","37","0.0","0.0","39","47","27","39",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-01","0.06","39","0.0","0.0","40","47","36","44",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-02","0.12","37","0.0","0.0","40","44","26","35",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-03","0.02","38","0.2","0.0","40","45","33","41",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-04","0.00","39","0.0","0.0","41","47","33","40",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-05","0.00","37","0.0","0.0","41","40","26","30",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-06","0.00","37","0.0","0.0","38","35","27","32",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-07","0.00","37","0.0","0.0","41","48","27","36",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-08","0.01","39","0.0","0.0","40","44","32","40",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-09","0.00","39","0.0","0.0","40","49","37","46",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-10","0.00","39","0.0","0.0","41","53","35","50",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-11","0.00","41","0.0","0.0","43","56","43","48",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-12","0.00","43","0.0","0.0","44","60","43","56",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-13","0.01","44","0.0","0.0","47","61","54","58",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-14","0.24","47","0.0","0.0","47","59","49","49",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-15","0.00","44","0.0","0.0","47","49","39","39",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-16","0.01","43","0.0","0.0","45","44","39","44",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-17","0.04","40","0.0","0.0","43","49","32","32",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-18","0.03","37","0.6","1.0","40","32","26","26",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-19","0.04","36","0.6","0.0","37","29","24","26",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-20","0.00","33","0.0","0.0","36","42","20","41",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-21","0.45","35","0.0","0.0","38","47","38","47",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-22","0.07","38","0.0","0.0","41","50","44","44",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-23","0.25","40","0.0","0.0","44","61","36","58",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-24","0.36","43","0.0","0.0","46","58","40","43",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-25","0.00","41","0.0","0.0","43","46","36","38",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-26","0.03","39","0.0","0.0","42","40","32","40",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-27","0.28","39","0.0","0.0","39","42","34","34",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-28","0.35","36","0.8","1.0","39","34","26","29",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-29","0.61","34","0.1","0.0","36","40","29","35",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-30","0.00","35","0.0","0.0","35","35","31","32",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2015-12-31","0.00","35","0.0","0.0","35","32","29","30",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-01","0.02","33","0.4","0.0","35","30","24","25",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-02","0.00","33","0.0","0.0","33","36","25","30",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-03","0.00","33","0.0","0.0","33","32","28","28",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-04","0.02","32","0.7","1.0","33","28","19","19",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-05","0.00","30","0.0","0.0","32","29","9","24",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-06","0.00","30","0.0","0.0","31","38","17","32",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-07","0.00","30","0.0","0.0","31","44","26","38",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-08","0.16","31","0.0","0.0","32","38","29","36",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-09","0.18","32","0.0","0.0","36","48","36","42",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-10","0.51","34","3.2","3.0","36","44","19","19",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-11","0.03","32","0.7","3.0","34","19","9","11","0.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-12","0.25","32","3.1","6.0","32","24","11","18",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-13","0.03","30","0.3","5.0","32","19","11","11",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-14","0.06","30","0.9","5.0","31","36","11","32","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-15","0.13","31","0.0","2.0","31","41","24","37",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-16","0.10","31","0.0","1.0","32","37","28","28",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-17","0.02","30","0.5","1.0","32","29","10","10",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-18","0.02","29","0.3","1.0","30","15","6","12",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-19","0.01","28","0.1","1.0","29","23","6","18",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-20","0.02","28","0.3","1.0","28","20","11","18",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-21","0.00","28","0.1","1.0","28","26","12","25",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-22","0.01","28","0.3","1.0","28","28","22","24",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-23","0.00","28","0.0","1.0","29","31","17","26",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-24","0.00","29","0.0","1.0","29","35","18","32",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-25","0.00","29","0.0","0.0","30","43","26","41",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-26","0.03","30","0.0","0.0","30","43","32","33",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-27","0.03","30","0.5","0.0","30","33","26","26",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-28","0.03","30","0.5","0.0","30","37","25","33",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-29","0.03","30","0.3","0.0","30","33","22","26",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-30","0.00","30","0.0","0.0","31","51","22","44",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-01-31","0.11","31","0.0","0.0","33","50","34","49",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-01","0.09","33","0.0","0.0","36","49","31","40",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-02","0.12","32","0.0","0.0","36","40","26","35",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-03","0.35","33","0.0","0.0","37","53","34","38",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-04","0.06","34","0.8","0.0","37","38","28","28",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-05","0.00","31","0.0","0.0","34","39","18","35",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-06","0.00","31","0.1","0.0","34","39","24","34",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-07","0.00","32","0.0","0.0","35","47","28","45",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-08","0.02","34","0.1","0.0","35","45","32","35",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-09","0.14","34","1.8","2.0","35","35","26","26",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-10","0.03","32","0.7","1.0","34","26","18","18",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-11","0.01","30","0.1","1.0","32","22","7","17",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-12","0.04","29","0.7","2.0","30","23","11","16",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-13","0.01","28","0.3","2.0","29","17","1","12",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-14","0.00","28","0.0","1.0","28","18","-1","15",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-15","0.05","28","0.5","2.0","28","27","14","27","0.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-16","0.00","28","0.0","2.0","28","29","26","28",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-17","0.09","28","1.1","2.0","29","34","26","26",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-18","0.00","29","0.0","1.0","29","32","12","28",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-19","0.00","29","0.0","0.0","31","60","27","55",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-20","0.00","31","0.0","0.0","37","61","41","50",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-21","0.00","33","0.0","0.0","37","50","31","38",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-22","0.00","33","0.0","0.0","34","38","26","34",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-23","0.00","31","0.0","0.0","35","43","22","38",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-24","0.93","32","5.8","6.0","35","38","30","32",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-25","0.39","32","4.3","9.0","32","34","27","27",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-26","0.01","32","0.1","8.0","32","33","23","29",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-27","0.00","32","0.0","6.0","32","44","25","40","1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-28","0.00","32","0.0","1.0","38","62","36","59",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-02-29","0.23","35","0.0","0.0","38","59","30","42",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-01","0.26","33","1.7","1.0","35","42","21","24",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-02","0.16","32","2.1","3.0","33","28","15","25",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2016-03-03","0.04","31","1.0","3.0","32","30","15","27",
